,cell_line,drug_id,y_true,y_pred,sigma_epi,sigma_ale,sigma_tot,mc_T,cycle,Known_Drug,strategy
24637,GCT,GDSC_50869,1.4673946175037027,1.3425101,0.280378,0.34198284,0.4422263,50,2,False,random
24638,GCT,GDSC_630600,1.132898178986069,1.1844945,0.2702227,0.37457618,0.46187404,50,2,False,random
24639,GCT,16224745,2.715793133740967,2.2009284,0.27640456,0.44794464,0.5263591,50,2,False,random
24640,GCT,PBD-288,-0.3490161210532784,-0.31384856,0.48121727,0.57984495,0.7535186,50,2,False,random
24641,GCT,56649450,3.6125390089579015,2.5764773,0.28701985,0.4205708,0.50917596,50,2,False,random
24642,GCT,60838,1.9883616126637056,2.4342127,0.32302046,0.4196439,0.5295689,50,2,False,random
24643,GCT,10184653,1.8308990058313444,1.657521,0.15563403,0.29969752,0.3376989,50,2,False,random
24644,GCT,60750,-2.3558143284436546,-2.9481003,0.80555665,0.69338506,1.0628755,50,2,False,random
24645,GCT,71268957,2.5585743892661723,2.3801932,0.16625379,0.2575611,0.30655837,50,2,False,random
24646,GCT,10384072,1.898683024300421,1.523783,0.273355,0.38529724,0.47241604,50,2,False,random
24647,GCT,10385095,1.2438765732074692,1.133719,0.20806892,0.3775353,0.43107492,50,2,True,random
24648,GCT,11152667,0.6271953798745163,0.5882747,0.42308906,0.44109067,0.6111999,50,2,False,random
24649,GCT,11178236,-4.7859406728612015,-4.212801,0.5293335,0.6863588,0.86676544,50,2,False,random
24650,GCT,11327430,2.459898720669949,2.0376813,0.23240304,0.32411864,0.39882836,50,2,False,random
24651,GCT,121271792,3.853213199832844,2.6078408,0.32317168,0.4220393,0.531561,50,2,False,random
24652,GCT,135440466,1.6802730807671744,1.654474,0.18080209,0.35457858,0.39801428,50,2,True,random
24653,GCT,16654980,1.144440199566866,0.7862298,0.31425968,0.2834263,0.42318982,50,2,False,random
24654,GCT,16720766,-0.8223712354549421,0.3477793,0.69926286,0.75246453,1.0272154,50,2,False,random
24655,GCT,216239,2.1249401421413485,2.113239,0.18674733,0.3030333,0.35595468,50,2,False,random
24656,GCT,24753719,3.775703257349728,2.7080202,0.22880119,0.4143072,0.47328684,50,2,False,random
24657,GCT,24905401,0.0561134212153172,2.2111177,0.37801954,0.5080149,0.6332282,50,2,False,random
24658,GCT,25227436,2.940354146906656,2.838244,0.28587496,0.57804674,0.64487404,50,2,False,random
24659,GCT,25227847,2.3042412711742064,2.534536,0.21856388,0.35331428,0.41545296,50,2,False,random
24660,GCT,4261,1.793654213518027,1.8576269,0.3031121,0.41266203,0.5120224,50,2,True,random
24661,GCT,42642645,0.7086640220057415,1.3013406,0.2462226,0.3621881,0.4379564,50,2,False,random
24662,GCT,44462758,3.0220411233018303,2.0363293,0.31603992,0.35729775,0.47701457,50,2,False,random
24663,GCT,45168044,2.9097122175051284,2.2094188,0.18319939,0.27198216,0.3279273,50,2,False,random
24664,GCT,46236925,-1.026842175280763,0.36369383,0.41668165,0.6560509,0.7771914,50,2,False,random
24665,GCT,46843057,4.266703972044181,2.9006362,0.4457958,0.60601145,0.7523189,50,2,False,random
24666,GCT,49847690,-6.722217076289668,1.9778719,0.35096204,0.5720895,0.67116374,50,2,False,random
24667,GCT,5311,1.4843344067290107,1.4061247,0.1649094,0.28057438,0.32544908,50,2,False,random
24668,GCT,91668541,2.4744941461200827,2.7016747,0.20391154,0.2975147,0.36068672,50,2,False,random
24669,GCT,9825149,1.8882843481420457,2.0647974,0.24267952,0.35677534,0.43148813,50,2,False,random
24670,GCT,9914412,1.9219026600840128,1.9929245,0.20702823,0.33507386,0.39387205,50,2,False,random
24671,GCT,9933475,1.859588754542227,2.0365915,0.29869166,0.3552222,0.46411154,50,2,False,random
24672,GCT,BDP-00009066,2.130509433435777,1.9126482,0.26196083,0.3448427,0.43305886,50,2,False,random
24673,GCT,BPD-00008900,2.6397487997729643,2.7256756,0.23330908,0.41383705,0.47507286,50,2,False,random
24674,GCT,CT7033-2,1.2369751517422245,1.1252918,0.34191307,0.3612491,0.49739867,50,2,False,random
24675,GCT,GSK2276186C,3.2580812611838663,2.6111953,0.13858911,0.24775901,0.28388637,50,2,False,random
24676,GCT,GSK3337463A,3.242335034226953,2.5106144,0.13169222,0.20497867,0.24363722,50,2,False,random
24677,GCT,HKMTI-1-005,1.3776244021948292,2.2167845,0.28532928,0.34751362,0.44964266,50,2,False,random
24678,GCT,N29087-69-1,2.5344719865320124,2.5481827,0.15019733,0.27673736,0.3148695,50,2,False,random
24679,GCT,24737642,2.392717493539122,2.6156802,0.22167699,0.24822688,0.33280215,50,2,True,random
24680,GCT,25099184,1.2963364761624554,1.6988188,0.44515815,0.5125973,0.6789122,50,2,True,random
24681,GCT,49831044,2.2663346284266765,2.498874,0.192548,0.31344745,0.36786416,50,2,False,random
24682,GCT,ERK_2440,1.0833936535174726,2.9297132,0.60232025,0.88791597,1.0729326,50,2,False,random
24683,GCT,ERK_6604,2.3742949553878536,2.8140552,0.37880546,0.5671047,0.68198335,50,2,False,random
24684,GCT,IAP_5620,-0.9084303138991796,2.1161628,0.56692266,0.9593613,1.1143498,50,2,False,random
24685,GCT,IGF1R_3801,1.970115792493888,1.9262215,0.25861943,0.40516225,0.4806667,50,2,True,random
24686,GCT,JAK1_8709,2.452066903354236,3.0752807,0.33359358,0.4191667,0.53571016,50,2,False,random
24687,GCT,JAK_8517,2.744285240932857,2.4481652,0.4618933,0.6623995,0.8075385,50,2,False,random
24688,GCT,16681698,1.4487964830566424,0.9352194,0.33571628,0.42315343,0.540152,50,2,False,random
24689,GCT,208908,2.581896353661731,2.398765,0.21414757,0.30666187,0.374033,50,2,False,random
24690,GCT,24856436,-0.2063009588257932,0.9785698,0.38774598,0.47082794,0.6099393,50,2,False,random
24691,GCT,24964624,3.90356455078082,2.917636,0.31011963,0.46210274,0.55651873,50,2,False,random
24692,GCT,657237,3.1699595697286225,3.0693665,0.3686167,0.5309245,0.6463429,50,2,False,random
24693,GCT,73555129,3.2657144813396326,3.1991875,0.401078,0.45146924,0.60389405,50,2,False,random
24694,GCT,9444,4.327872968895727,2.714062,0.42497814,0.55853117,0.70182866,50,2,False,random
24695,GCT,52918385,3.2215579809553105,3.1859505,0.25784892,0.5261931,0.58597374,50,2,False,random
24696,GCT,PAK_5339,1.7756502386299255,2.5370393,0.16193704,0.2890728,0.33134076,50,2,False,random
24697,GCT,ULK1_4989,0.1471107447373184,1.9318805,0.29783437,0.38479963,0.4865964,50,2,False,random
24698,GCT,VSP34_8731,1.5596459830853244,1.6920662,0.20167497,0.292542,0.35532185,50,2,True,random
24699,GCT,Bleomycin (50 uM),5.211764399330954,4.356303,0.5982676,1.1896311,1.3315954,50,2,True,random
24700,GCT,1206243,4.5375786319641325,4.4205484,0.3639375,0.53705996,0.64875567,50,2,True,random
24701,GCT,864,5.146403386553693,4.9428387,0.63804454,0.6990593,0.94645905,50,2,False,random
24702,GCT,5352062,-5.377875277312863,-5.333629,0.3880022,0.5253984,0.6531379,50,3,True,random
24703,GCT,104842,-5.586914657902982,-3.8400702,0.41822308,0.68327856,0.8011118,50,3,False,random
24704,GCT,387447,-4.045734574764665,-4.527687,0.25373235,0.4332334,0.502067,50,3,False,random
24705,GCT,457193,-4.4099015104379164,-4.3147655,0.29433855,0.45857573,0.54490995,50,3,False,random
24706,GCT,135539077,-2.80040580594114,-3.571602,0.22057562,0.39717266,0.45431235,50,3,False,random
24707,GCT,126941,-2.66645907542882,-2.8948715,0.5433925,0.6124578,0.81876737,50,3,False,random
24708,GCT,234820,-1.500147388216139,-1.7606537,0.4236896,0.46780333,0.631152,50,3,False,random
24709,GCT,41867,-1.0173727920519346,-1.4312207,0.3648754,0.5247816,0.6391634,50,3,False,random
24710,GCT,71496458,0.1330412524806247,0.83574766,0.4269624,0.46476537,0.6311131,50,3,False,random
24711,GCT,6505803,0.2024859980608053,-1.5965577,0.48665503,0.61850667,0.7870093,50,3,False,random
24712,GCT,397888,-1.2496510606844629,-1.267587,0.61221445,0.6416996,0.88689625,50,3,False,random
24713,GCT,4212,-0.9047718201717656,-0.41030014,0.8569996,0.84492075,1.2034698,50,3,False,random
24714,GCT,452548,0.0009720970035842,0.5438707,0.83749336,0.75846773,1.1298975,50,3,False,random
24715,GCT,5477029,1.296288794069373,2.0655532,0.45378193,0.5543705,0.716411,50,3,False,random
24716,GCT,60700,-1.5643227266426178,-1.248697,0.49034542,0.6824944,0.84037924,50,3,True,random
24717,GCT,GDSC_1818,-2.610875770849624,-3.4598272,0.43902478,0.5844599,0.730983,50,3,False,random
24718,GCT,GDSC_50869,1.4673946175037027,1.3161098,0.26963097,0.3083297,0.40959498,50,3,True,random
24719,GCT,GDSC_630600,1.132898178986069,1.1887912,0.23319264,0.35682607,0.42626712,50,3,False,random
24720,GCT,16224745,2.715793133740967,1.9612335,0.38786504,0.6157262,0.7277074,50,3,False,random
24721,GCT,PBD-288,-0.3490161210532784,-0.68247724,0.44421926,0.5206514,0.68440384,50,3,False,random
24722,GCT,56649450,3.6125390089579015,2.836841,0.4417726,0.6385128,0.77644163,50,3,False,random
24723,GCT,60838,1.9883616126637056,1.9896829,0.44768837,0.47664523,0.6539232,50,3,False,random
24724,GCT,10184653,1.8308990058313444,1.5278563,0.14056215,0.29799986,0.32948694,50,3,False,random
24725,GCT,60750,-2.3558143284436546,-2.93389,0.57306546,0.6209126,0.8449476,50,3,True,random
24726,GCT,71268957,2.5585743892661723,2.1508977,0.17989288,0.33751577,0.3824635,50,3,False,random
24727,GCT,10384072,1.898683024300421,1.3797045,0.29420096,0.39344555,0.49127752,50,3,False,random
24728,GCT,10385095,1.2438765732074692,1.0186611,0.2730146,0.39738184,0.48212996,50,3,True,random
24729,GCT,11152667,0.6271953798745163,0.06965394,0.49345216,0.45048633,0.6681564,50,3,False,random
24730,GCT,11178236,-4.7859406728612015,-3.8208466,0.372865,0.59944177,0.70594525,50,3,False,random
24731,GCT,11327430,2.459898720669949,2.0171924,0.27704385,0.39156997,0.4796669,50,3,False,random
24732,GCT,121271792,3.853213199832844,3.0385778,0.467642,0.6286781,0.7835338,50,3,False,random
24733,GCT,135440466,1.6802730807671744,1.6006444,0.16352032,0.32443753,0.36331612,50,3,True,random
24734,GCT,16654980,1.144440199566866,0.6858671,0.25808546,0.29506752,0.3920114,50,3,False,random
24735,GCT,16720766,-0.8223712354549421,-0.21928905,0.7236092,0.80834657,1.0849122,50,3,False,random
24736,GCT,216239,2.1249401421413485,1.737309,0.2883742,0.32581612,0.43510437,50,3,False,random
24737,GCT,24753719,3.775703257349728,2.445007,0.30786854,0.42832464,0.52748936,50,3,False,random
24738,GCT,24905401,0.0561134212153172,1.8334583,0.34881577,0.5979619,0.69226503,50,3,False,random
24739,GCT,25227436,2.940354146906656,2.7483442,0.33218062,0.58702993,0.6744984,50,3,False,random
24740,GCT,25227847,2.3042412711742064,2.449867,0.2433033,0.38054398,0.4516749,50,3,False,random
24741,GCT,4261,1.793654213518027,1.5117593,0.25260064,0.41908273,0.48932344,50,3,True,random
24742,GCT,42642645,0.7086640220057415,1.2054532,0.19151783,0.33962542,0.38990322,50,3,False,random
24743,GCT,44462758,3.0220411233018303,1.9037819,0.27336836,0.33984363,0.4361467,50,3,False,random
24744,GCT,45168044,2.9097122175051284,2.152796,0.16697048,0.35050002,0.38823885,50,3,False,random
24745,GCT,46236925,-1.026842175280763,0.180934,0.7512323,0.6410046,0.98754084,50,3,False,random
24746,GCT,46843057,4.266703972044181,2.9035652,0.5383551,0.65325665,0.84650487,50,3,False,random
24747,GCT,49847690,-6.722217076289668,1.5907271,0.7325238,0.65187734,0.980579,50,3,False,random
24748,GCT,5311,1.4843344067290107,1.2650448,0.15748626,0.24218792,0.2888891,50,3,False,random
24749,GCT,91668541,2.4744941461200827,2.6541173,0.28658462,0.34326598,0.44717142,50,3,False,random
24750,GCT,9825149,1.8882843481420457,2.0000458,0.21818021,0.3734151,0.4324829,50,3,False,random
24751,GCT,9914412,1.9219026600840128,1.8758143,0.1981307,0.353706,0.40541792,50,3,False,random
24752,GCT,9933475,1.859588754542227,1.8862319,0.2371041,0.33136067,0.40745336,50,3,False,random
24753,GCT,BDP-00009066,2.130509433435777,1.6444374,0.20267369,0.29840815,0.3607271,50,3,False,random
24754,GCT,BPD-00008900,2.6397487997729643,3.1514282,0.48027366,0.594187,0.7640164,50,3,False,random
24755,GCT,CT7033-2,1.2369751517422245,1.0830573,0.3231791,0.37895325,0.49804646,50,3,False,random
24756,GCT,GSK2276186C,3.2580812611838663,3.0634875,0.46890357,0.5261132,0.7047451,50,3,True,random
24757,GCT,GSK3337463A,3.242335034226953,2.5464633,0.16404389,0.2619317,0.30906084,50,3,False,random
24758,GCT,HKMTI-1-005,1.3776244021948292,2.0290372,0.26592183,0.36970782,0.45541003,50,3,False,random
24759,GCT,N29087-69-1,2.5344719865320124,2.4800735,0.22351687,0.2664551,0.34779033,50,3,False,random
24760,GCT,24737642,2.392717493539122,2.464525,0.23051,0.2887742,0.36949342,50,3,True,random
24761,GCT,25099184,1.2963364761624554,1.6202941,0.31864792,0.4555917,0.55596787,50,3,True,random
24762,GCT,49831044,2.2663346284266765,2.4013734,0.30207247,0.4538328,0.5451715,50,3,False,random
24763,GCT,ERK_2440,1.0833936535174726,2.4754412,0.5185998,0.8929311,1.0326043,50,3,False,random
24764,GCT,ERK_6604,2.3742949553878536,2.3756833,0.53307813,0.7650281,0.93243784,50,3,False,random
24765,GCT,IAP_5620,-0.9084303138991796,1.1027852,1.0342565,1.21419,1.5949745,50,3,False,random
24766,GCT,IGF1R_3801,1.970115792493888,1.8882203,0.29004833,0.407101,0.49985924,50,3,True,random
24767,GCT,JAK1_8709,2.452066903354236,3.152472,0.45270872,0.52595025,0.6939516,50,3,False,random
24768,GCT,JAK_8517,2.744285240932857,2.425602,0.53507644,0.6418232,0.83560985,50,3,False,random
24769,GCT,16681698,1.4487964830566424,0.76245475,0.4762876,0.521106,0.7059755,50,3,False,random
24770,GCT,208908,2.581896353661731,2.1685495,0.21536236,0.40613654,0.45970407,50,3,False,random
24771,GCT,24856436,-0.2063009588257932,0.37182742,0.5110905,0.49649298,0.7125439,50,3,False,random
24772,GCT,24964624,3.90356455078082,3.1081715,0.39320338,0.5387861,0.6670078,50,3,False,random
24773,GCT,657237,3.1699595697286225,3.055031,0.3517833,0.54000324,0.6444804,50,3,False,random
24774,GCT,73555129,3.2657144813396326,3.3471394,0.3880026,0.5519001,0.6746404,50,3,False,random
24775,GCT,9444,4.327872968895727,2.2119858,0.50954723,0.57130605,0.7655253,50,3,False,random
24776,GCT,52918385,3.2215579809553105,3.4017236,0.36909544,0.54710466,0.6599659,50,3,False,random
24777,GCT,PAK_5339,1.7756502386299255,2.285902,0.23939578,0.38434425,0.4528033,50,3,False,random
24778,GCT,ULK1_4989,0.1471107447373184,1.8403308,0.30318353,0.4259021,0.5227933,50,3,False,random
24779,GCT,VSP34_8731,1.5596459830853244,1.5783434,0.1755146,0.28369692,0.33360052,50,3,True,random
24780,GCT,Bleomycin (50 uM),5.211764399330954,4.16448,0.6139753,1.0474987,1.2141743,50,3,True,random
24781,GCT,1206243,4.5375786319641325,4.431803,0.34685528,0.5675339,0.6651341,50,3,True,random
24782,GCT,864,5.146403386553693,5.0523963,0.5798191,0.7233452,0.92704827,50,3,True,random
24783,GCT,5352062,-5.377875277312863,-5.4105983,0.29864445,0.44796878,0.5383907,50,4,True,random
24784,GCT,104842,-5.586914657902982,-3.983555,0.6018181,0.6293773,0.87080467,50,4,False,random
24785,GCT,387447,-4.045734574764665,-4.669383,0.31702211,0.39219692,0.5043029,50,4,False,random
24786,GCT,457193,-4.4099015104379164,-4.522978,0.28573173,0.37908626,0.4747094,50,4,False,random
24787,GCT,135539077,-2.80040580594114,-3.6540215,0.23758517,0.34433946,0.4183496,50,4,False,random
24788,GCT,126941,-2.66645907542882,-3.0148883,0.5280647,0.5289297,0.7474082,50,4,False,random
24789,GCT,234820,-1.500147388216139,-1.5498748,0.41945627,0.46490246,0.6261612,50,4,False,random
24790,GCT,41867,-1.0173727920519346,-1.3624426,0.3985579,0.4685814,0.61515605,50,4,False,random
24791,GCT,71496458,0.1330412524806247,1.0403104,0.31039518,0.4261757,0.5272295,50,4,False,random
24792,GCT,6505803,0.2024859980608053,-1.7291435,0.40101215,0.5702762,0.6971554,50,4,False,random
24793,GCT,397888,-1.2496510606844629,-1.401436,0.67338,0.6851674,0.9606742,50,4,False,random
24794,GCT,4212,-0.9047718201717656,-0.30413148,0.8032214,0.7755731,1.1165475,50,4,False,random
24795,GCT,452548,0.0009720970035842,0.04075639,0.75445735,0.81684893,1.1119568,50,4,False,random
24796,GCT,5477029,1.296288794069373,1.945892,0.35215235,0.5625487,0.66368085,50,4,False,random
24797,GCT,60700,-1.5643227266426178,-1.4396096,0.405762,0.64541507,0.76236695,50,4,True,random
24798,GCT,GDSC_1818,-2.610875770849624,-2.8978753,0.46289113,0.5554609,0.72305256,50,4,True,random
24799,GCT,GDSC_50869,1.4673946175037027,1.3327079,0.23440482,0.3383796,0.41163865,50,4,True,random
24800,GCT,GDSC_630600,1.132898178986069,1.2975005,0.27791637,0.38569003,0.4753886,50,4,False,random
24801,GCT,16224745,2.715793133740967,1.9397491,0.38665673,0.44690374,0.59095377,50,4,False,random
24802,GCT,PBD-288,-0.3490161210532784,-0.4652913,0.43206692,0.49373683,0.6560929,50,4,False,random
24803,GCT,56649450,3.6125390089579015,2.6904006,0.42460868,0.59252477,0.7289569,50,4,False,random
24804,GCT,60838,1.9883616126637056,1.411803,0.5873218,0.5517681,0.80585045,50,4,False,random
24805,GCT,10184653,1.8308990058313444,1.7512282,0.2411199,0.3273484,0.40656585,50,4,False,random
24806,GCT,60750,-2.3558143284436546,-2.858015,0.4817384,0.5572208,0.7365914,50,4,True,random
24807,GCT,71268957,2.5585743892661723,2.3829525,0.28931564,0.26336822,0.39123696,50,4,True,random
24808,GCT,10384072,1.898683024300421,1.4710692,0.177507,0.42118555,0.45706236,50,4,False,random
24809,GCT,10385095,1.2438765732074692,1.0420523,0.32317117,0.37626362,0.4959979,50,4,True,random
24810,GCT,11152667,0.6271953798745163,0.27007926,0.41178846,0.51976705,0.66311955,50,4,False,random
24811,GCT,11178236,-4.7859406728612015,-4.3588643,0.42640096,0.5454126,0.6923097,50,4,True,random
24812,GCT,11327430,2.459898720669949,1.8136083,0.2842834,0.36341408,0.4613966,50,4,False,random
24813,GCT,121271792,3.853213199832844,3.2500792,0.46681747,0.5927043,0.7544647,50,4,False,random
24814,GCT,135440466,1.6802730807671744,1.6528604,0.27352124,0.37245876,0.46210322,50,4,True,random
24815,GCT,16654980,1.144440199566866,0.7809069,0.3244336,0.32779372,0.46120048,50,4,False,random
24816,GCT,16720766,-0.8223712354549421,-0.34669003,0.67293376,0.7292527,0.99229497,50,4,False,random
24817,GCT,216239,2.1249401421413485,1.9206787,0.22442421,0.28932473,0.36616257,50,4,False,random
24818,GCT,24753719,3.775703257349728,2.5080369,0.2128939,0.28120345,0.3527027,50,4,False,random
24819,GCT,24905401,0.0561134212153172,2.1038382,0.533885,0.52388304,0.7479884,50,4,False,random
24820,GCT,25227436,2.940354146906656,2.500125,0.35034692,0.46841726,0.58494246,50,4,False,random
24821,GCT,25227847,2.3042412711742064,2.418065,0.27299199,0.33056992,0.4287203,50,4,False,random
24822,GCT,4261,1.793654213518027,1.7661372,0.26674628,0.37010193,0.4562116,50,4,True,random
24823,GCT,42642645,0.7086640220057415,1.2439588,0.21362182,0.32615772,0.38988864,50,4,False,random
24824,GCT,44462758,3.0220411233018303,1.9692984,0.2911296,0.36144105,0.4641078,50,4,False,random
24825,GCT,45168044,2.9097122175051284,2.4350803,0.21217008,0.28066504,0.35183662,50,4,False,random
24826,GCT,46236925,-1.026842175280763,0.10618994,0.6293344,0.6159153,0.8805756,50,4,False,random
24827,GCT,46843057,4.266703972044181,3.331641,0.52607816,0.70160115,0.87692785,50,4,False,random
24828,GCT,49847690,-6.722217076289668,1.2875168,0.983107,0.8063717,1.2715088,50,4,False,random
24829,GCT,5311,1.4843344067290107,1.2846887,0.11678831,0.23600796,0.26332352,50,4,False,random
24830,GCT,91668541,2.4744941461200827,2.8349512,0.34474444,0.34191963,0.48554894,50,4,False,random
24831,GCT,9825149,1.8882843481420457,2.16891,0.291491,0.38519877,0.48305807,50,4,False,random
24832,GCT,9914412,1.9219026600840128,1.9342557,0.22483405,0.33862653,0.4064705,50,4,False,random
24833,GCT,9933475,1.859588754542227,1.9987311,0.24870548,0.3597314,0.4373341,50,4,False,random
24834,GCT,BDP-00009066,2.130509433435777,1.7434974,0.21837334,0.29700595,0.36864543,50,4,False,random
24835,GCT,BPD-00008900,2.6397487997729643,3.069337,0.4967452,0.5249262,0.72270554,50,4,False,random
24836,GCT,CT7033-2,1.2369751517422245,1.0313791,0.3201476,0.35097042,0.47505233,50,4,False,random
24837,GCT,GSK2276186C,3.2580812611838663,3.0627851,0.43684107,0.54905117,0.7016319,50,4,True,random
24838,GCT,GSK3337463A,3.242335034226953,2.5642364,0.14016457,0.18159524,0.2293969,50,4,False,random
24839,GCT,HKMTI-1-005,1.3776244021948292,2.3407202,0.2307972,0.31258097,0.388554,50,4,False,random
24840,GCT,N29087-69-1,2.5344719865320124,2.529375,0.118197754,0.20683396,0.23822469,50,4,True,random
24841,GCT,24737642,2.392717493539122,2.4204862,0.11622569,0.1628258,0.20005162,50,4,True,random
24842,GCT,25099184,1.2963364761624554,1.2522619,0.41397926,0.51879823,0.66372466,50,4,True,random
24843,GCT,49831044,2.2663346284266765,2.5130787,0.22429328,0.31815574,0.38926926,50,4,False,random
24844,GCT,ERK_2440,1.0833936535174726,2.4072773,0.79815596,1.0575998,1.3249793,50,4,False,random
24845,GCT,ERK_6604,2.3742949553878536,2.684674,0.7965735,0.91101557,1.2101564,50,4,False,random
24846,GCT,IAP_5620,-0.9084303138991796,0.9630859,1.0732756,1.3185906,1.700177,50,4,False,random
24847,GCT,IGF1R_3801,1.970115792493888,2.063837,0.3271223,0.43543586,0.54462224,50,4,True,random
24848,GCT,JAK1_8709,2.452066903354236,2.974967,0.33452627,0.45759088,0.5668309,50,4,False,random
24849,GCT,JAK_8517,2.744285240932857,2.658902,0.70168394,0.64545155,0.95339817,50,4,False,random
24850,GCT,16681698,1.4487964830566424,0.7436665,0.44556287,0.423859,0.6149656,50,4,False,random
24851,GCT,208908,2.581896353661731,2.4963586,0.17827857,0.27527577,0.3279634,50,4,True,random
24852,GCT,24856436,-0.2063009588257932,0.46333167,0.51081216,0.47617835,0.69833726,50,4,False,random
24853,GCT,24964624,3.90356455078082,3.3922944,0.5476528,0.52963483,0.7618639,50,4,False,random
24854,GCT,657237,3.1699595697286225,2.837367,0.31778288,0.40267467,0.5129648,50,4,False,random
24855,GCT,73555129,3.2657144813396326,3.0988665,0.42006764,0.43907356,0.6076532,50,4,False,random
24856,GCT,9444,4.327872968895727,2.2588868,0.47257763,0.46074128,0.6600092,50,4,False,random
24857,GCT,52918385,3.2215579809553105,3.2344434,0.34344122,0.46251884,0.5760864,50,4,False,random
24858,GCT,PAK_5339,1.7756502386299255,2.4383743,0.19121128,0.32321075,0.37553555,50,4,False,random
24859,GCT,ULK1_4989,0.1471107447373184,1.732016,0.28115514,0.41412193,0.5005449,50,4,False,random
24860,GCT,VSP34_8731,1.5596459830853244,1.5958728,0.13926248,0.27430257,0.30762956,50,4,True,random
24861,GCT,Bleomycin (50 uM),5.211764399330954,4.606254,0.6776368,1.0397998,1.2411186,50,4,True,random
24862,GCT,1206243,4.5375786319641325,4.48152,0.34877196,0.50778,0.61602145,50,4,True,random
24863,GCT,864,5.146403386553693,5.1645837,0.6995688,0.7245217,1.0071386,50,4,True,random
24864,GCT,5352062,-5.377875277312863,-5.544278,0.6334385,0.5301347,0.82600677,50,5,True,random
24865,GCT,104842,-5.586914657902982,-3.6718128,0.9861675,0.72895753,1.2263383,50,5,False,random
24866,GCT,387447,-4.045734574764665,-4.64702,0.26093802,0.44038224,0.511884,50,5,False,random
24867,GCT,457193,-4.4099015104379164,-4.5368385,0.25979733,0.42476815,0.4979183,50,5,False,random
24868,GCT,135539077,-2.80040580594114,-3.5917962,0.5017772,0.45979002,0.6805786,50,5,False,random
24869,GCT,126941,-2.66645907542882,-3.071605,0.58069825,0.63179666,0.8581244,50,5,False,random
24870,GCT,234820,-1.500147388216139,-1.6725726,0.437452,0.5015653,0.66553134,50,5,False,random
24871,GCT,41867,-1.0173727920519346,-1.0179248,0.34576282,0.48782828,0.59793675,50,5,False,random
24872,GCT,71496458,0.1330412524806247,1.3689368,0.33982295,0.45303214,0.56631947,50,5,False,random
24873,GCT,6505803,0.2024859980608053,-1.6245495,0.588589,0.70302624,0.91688764,50,5,False,random
24874,GCT,397888,-1.2496510606844629,-0.6399898,0.8524589,0.6544123,1.0746821,50,5,False,random
24875,GCT,4212,-0.9047718201717656,0.6712792,0.9484448,0.67573565,1.1645454,50,5,False,random
24876,GCT,452548,0.0009720970035842,0.51873356,1.1241401,0.702591,1.3256414,50,5,False,random
24877,GCT,5477029,1.296288794069373,1.7624328,0.43381134,0.4029864,0.5921067,50,5,True,random
24878,GCT,60700,-1.5643227266426178,-1.0439392,0.6872435,0.6701854,0.95992297,50,5,True,random
24879,GCT,GDSC_1818,-2.610875770849624,-2.9410338,0.66416246,0.6581038,0.93499327,50,5,True,random
24880,GCT,GDSC_50869,1.4673946175037027,1.5305957,0.27691245,0.33248997,0.4327009,50,5,True,random
24881,GCT,GDSC_630600,1.132898178986069,1.3723377,0.295213,0.34211114,0.45187473,50,5,False,random
24882,GCT,16224745,2.715793133740967,2.0981112,0.31310546,0.4450774,0.5441773,50,5,False,random
24883,GCT,PBD-288,-0.3490161210532784,0.08003721,0.82064724,0.5282317,0.97595626,50,5,False,random
24884,GCT,56649450,3.6125390089579015,2.9685037,0.4165594,0.51305115,0.6608655,50,5,False,random
24885,GCT,60838,1.9883616126637056,1.7817416,0.62111104,0.47856447,0.7840936,50,5,False,random
24886,GCT,10184653,1.8308990058313444,1.7463101,0.23922375,0.31232202,0.39341205,50,5,False,random
24887,GCT,60750,-2.3558143284436546,-2.1565769,0.8237946,0.7240722,1.0967762,50,5,True,random
24888,GCT,71268957,2.5585743892661723,2.5985634,0.30915606,0.25529817,0.40094218,50,5,True,random
24889,GCT,10384072,1.898683024300421,1.6334,0.3380372,0.3659602,0.49819273,50,5,False,random
24890,GCT,10385095,1.2438765732074692,1.3184917,0.23072705,0.33939368,0.41039377,50,5,True,random
24891,GCT,11152667,0.6271953798745163,0.8364238,0.37753966,0.40777633,0.5557137,50,5,False,random
24892,GCT,11178236,-4.7859406728612015,-4.3388424,0.56988347,0.5788379,0.8122933,50,5,True,random
24893,GCT,11327430,2.459898720669949,2.2070704,0.23896025,0.3259143,0.40413132,50,5,False,random
24894,GCT,121271792,3.853213199832844,3.1781385,0.4728979,0.5114072,0.69654125,50,5,False,random
24895,GCT,135440466,1.6802730807671744,1.7238953,0.2208506,0.31146917,0.381822,50,5,True,random
24896,GCT,16654980,1.144440199566866,1.1577137,0.2913768,0.30407664,0.4211449,50,5,True,random
24897,GCT,16720766,-0.8223712354549421,0.2905022,0.9167494,0.8487172,1.2493,50,5,False,random
24898,GCT,216239,2.1249401421413485,2.143001,0.26783255,0.29797536,0.40065396,50,5,True,random
24899,GCT,24753719,3.775703257349728,2.5648289,0.28161836,0.3078448,0.41722572,50,5,False,random
24900,GCT,24905401,0.0561134212153172,2.1909034,0.37058282,0.42132047,0.56110835,50,5,False,random
24901,GCT,25227436,2.940354146906656,2.8479629,0.38694143,0.42708,0.5762994,50,5,False,random
